,contentsid,title,roadaddress,tag,introduction,latitude,longitude,contentscd.label,phoneno,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수,tag_len,popular_tag,len
670,CNTS_200000000012760,탑해장국앤돈가스,제주특별자치도 제주시 신대로7길 7,"['신제주', '해장국', '돈가스', '음식', '식당']",야채육수로 맛을 낸 해장국과 담백하고 두툼한 돈가스 전문점. 두가지 해장국 메뉴와 두가지 돈가스 메뉴로 구성되어 있어 남녀노소 누구나 편하게 즐길 수 있는 식당이다.,33.4919826,126.4976552,음식점,064-749-8201,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/e7598d5d-bc8e-4b9a-8cd5-6508a613143b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/99abaf6c-2cdd-47df-b6c2-24ae879b990b.jpg,88.0,17,"식당,음식,해장국",9
646,CNTS_200000000012761,매일통닭,제주특별자치도 서귀포시 중앙로54번길 35,"['마농통닭', '치킨', '서귀포', '올레시장', '닭강정', '음식', '식당']","서귀포 올레시장에 위치한 매일통닭은 마늘과 황칠액기스로 튀긴 웰킹치킨, 마농통닭을 파는 곳으로 관광객 뿐만 아니라 제주도민도 즐겨 찾는 로컬 치킨집이다.",33.2498865,126.5632605,음식점,064-763-5533,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/3fac0c9b-ab62-40c3-9b00-6adab2a91bb9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/b64c3adf-41df-4df0-acd1-ac89742d7400.jpg,86.0,26,"식당,음식,치킨",8
2328,CNTS_200000000013128,아리(あり),제주특별자치도 서귀포시 홍중로 99,"['서흘동', '일식당', '텐동', '음식', '식당']",서귀포시 서흥동에 위치한 일식당 아리는 신선하고 다양한 재료를 이용하여 바삭한 튀김이 위에 올라간 텐동을 만들어내고 있다.,33.2613772,126.5555343,음식점,064-739-3183,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/1ad9300b-df8e-41a3-8041-c114e2d3bd89.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/11/282ed366-8048-4f72-bb0a-ab6dc219c92e.jpg,86.0,16,"식당,음식",5
961,CNTS_200000000012755,신화돌담집,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,"['흑돼지', '제주고기맛집', '제주신화월드맛집', '음식', '식당']",제주신화월드 내 흑돼지구이 전문점 신화돌담집은 강된장이 맛있기로 소문이 자자한 자투리 고기 맛집으로 신화테마파크 입구 바로 맞은편에 위치하고 있다. ,33.3017501,126.3206458,음식점,064-909-2205,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/6fa65566-9b9f-407a-a1ba-23488a3f92a1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/4dacb84c-7283-47f5-ae47-00addae182fe.jpg,82.0,25,"식당,음식,흑돼지",9
998,CNTS_200000000012757,제주오일장반점 제주신화월드점,제주특별자치도 서귀포시 안덕면 녹차분재로 217,"['제주신화월드맛집', '중식', '짜장면', '짬뽕', '푸드코트', '음식', '식당']",제주신화월드 내 지하 1층 푸드코트인 Selec The Table에 위치한 중국음식점 제주오일장반점에서는 제주에서만 맛 볼 수 있는 특별한 메뉴와 신선한 재료들로 든든한 한끼 식사를 제공하고 있다.,33.2986918,126.289961,음식점,,https://api.cdn.visitjeju.net/photomng/imgpath/202201/06/dea2bab9-f214-4088-8b3e-f499a1c85a80.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/06/1cd7f841-2f2d-408c-bb55-02e2c2e91d5e.jpg,74.0,29,"중식,짬뽕,음식,식당,짜장면",15
1987,CNTS_200000000012632,애월은혜전복,제주특별자치도 제주시 애월읍 애월로1길 24-3,"['애월', '전복요리', '돌솥밥', '음식', '식당']","전복을 주제로 다양한 요리를 선보이는 애월은혜전복은 재료 하나하나에 정성을 기울여 요리를 내어준다. 전복돌솥밥, 전복물회 등의 식사메뉴와 전복구이, 전복찜의 추가메뉴 등이 있다.",33.4629304,126.3102157,음식점,064-799-9060,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/df65a440-b049-4d8c-b893-ef1115b5d049.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/100a9e5c-bef7-4219-8772-e411a57481a3.jpg,74.0,17,"식당,음식",5
2492,CNTS_200000000012750,뚱보아저씨,제주특별자치도 제주시 한경면 중산간서로 3651,"['가성비', '갈치구이', '갈치조림', '한식', '로컬맛집', '음식', '식당']","한경면에 위치한 뚱보아저씨는 가성비 훌륭한 갈치구이정식으로 잘 알려진 맛집으로 갈치구이와 고등어조림, 성게미역국을 단돈 9,900원에 맛볼 수 있다.",33.3306389,126.2554594,음식점,064-772-1112,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/07470135-a652-4160-91bf-cd78995735ae.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/27385a51-8189-4acb-b785-d6096a5e5882.jpg,74.0,27,"갈치구이,음식,갈치조림,식당,한식",18
604,CNTS_200000000012756,썸의시작,제주특별자치도 제주시 애월읍 애월해안로 570-1,"['애월해안도로', '뷰맛집', '허브티', '커피콩빵', '음식', '식당', '빵', '베이커리']",애월 해안도로의 아름다운 경관을 감상할 수 있는 썸의시작은 다양한 종류의 음료와 허브티를 맛 볼 수 있으며 커피콩빵등의 디저트류도 준비되어 있다.,33.4778594,126.3646136,음식점,064-799-0166,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/aeb4dc75-7d38-4686-8b87-54eb098bf88b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/8ab17268-91ae-4846-ab3b-9fced8f5fbb8.jpg,72.0,32,"빵,베이커리,식당,음식",12
2242,CNTS_200000000013127,모뉴에트,제주특별자치도 제주시 구좌읍 종달동길 23,"['종달리', '까눌레', '에이드', '음식', '카페', '아메리카노']","제주시 종달리에 위치한 디저트 카페인 모뉴에트는 편안한 음악과 다양한 음료, 디저트와 함께 천천히 일상의 여유로움을 즐길 수 있는 곳이다.",33.4880673,126.8804954,음식점,,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/f1746616-e64e-4382-9d10-c77d2473a7fb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/11/e5f147a0-9e36-4a1a-9c78-bd6f16073162.jpg,70.0,23,"아메리카노,음식,카페,에이드",15
208,CNTS_200000000012753,고래라면 신화역사점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,"['신화공원', '문어라면', '성게라면', '음식', '식당']",제주의 서쪽에 위치한 신화역사공원 내 푸드코트에 있는 해산물 라면 전문점. 통통한 문어가 들어간 문어라면과 시원한 국물맛의 성게라면 등이 있다.,33.3017501,126.3206458,음식점,064-908-1734,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/8feb7075-0aff-42f2-97d3-b46ba3bf549c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/7ba1ca99-b0db-495d-ad06-8a9e6cfb4da3.jpg,68.0,20,"식당,음식",5
724,CNTS_200000000012571,뱅인타코,제주특별자치도 서귀포시 대정읍 에듀시티로 74 상가동 101호,"['신화월드', '곶자왈', '산방산', '음식', '식당']","서귀포시 대정읍에 위치한 멕시코 요리 전문점. KIS 제주캠퍼스 맞으편 아파트 상가 1층에 위치하고 있으며 타코, 퀘사딜라, 부리또, 뱅인나초 등을 주문할 수 있다.",33.26169030000001,126.2723039,음식점,064-794-7949,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/a727389a-a921-45f0-9600-8ac6ee9685a5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/88048a40-01d9-4d03-a685-3ab5ae16e2d2.jpg,68.0,18,"식당,음식",5
1770,CNTS_200000000012759,제주신화월드 윤경양식당,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,"['경양식', '돈까스', '오므라이스', '함박스테이크', '카레', '제주신화월드맛집', '음식', '식당']",제주신화월드 내 푸드코트 'Select The Table' 에 위치한 윤경양식당은 남녀노소 가리지 않고 부담 없이 즐기는 메뉴들로 맛있고 분위기 있는 한끼 식사를 제공하고 있다.,33.3017501,126.3206458,음식점,064-908-1738,https://api.cdn.visitjeju.net/photomng/imgpath/202201/06/31ff1578-e1b7-46e0-b976-fb034cb14834.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/06/49fda461-bcd5-4b39-907f-71b3c3ee096a.jpg,68.0,38,"식당,음식,돈까스",9
49,CNTS_200000000012746,부촌홍어,제주특별자치도 제주시 도남로6길 1,"['구제주', '홍어요리', '음식', '식당']","제주에 흔치않은 홍어요리 전문점으로 국내산 홍어를 사용한 홍어찜, 홍어회, 홍어무침, 홍어전, 홍어탕의 메뉴와 청국장, 삼겹살 메뉴가 있다.",33.496337,126.5247239,음식점,064-756-6998,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/79c8eb5e-8190-4024-8be6-52206cc08d71.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/f4190788-2084-46b7-9200-c5d4d4fe6bbb.jpg,66.0,14,"식당,음식",5
743,CNTS_200000000012575,자매국수 본점,제주특별자치도 제주시 탑동로11길 6,"['고기국수', '비빔국수', '돔베고기', '구제주', '음식', '식당', '우수관광사업체']",삼도이동 해안가에 위치한 자매국수 본점은 많은 관광객들이 찾는 제주의 손꼽히는 고기국수 맛집이다. ,33.5168201,126.5169905,음식점,064-746-2222,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/378a7082-daea-4c2c-abfd-942e4ee109a5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/29ac3dea-ad90-430b-8862-4b69e03b7861.jpg,64.0,32,"식당,음식,돔베고기,고기국수",15
1658,CNTS_200000000012703,해왓,제주특별자치도 서귀포시 성산읍 신고로 30-1,"['섭지코지', '향토음식', '조림요리', '음식', '식당']",섭지코지 인근에 위치한 향토음식 전문점 해왓은 제주의 푸른 하늘과 바다 처럼 파란 건물에서 제주의 다양한 향토음식을 주제로 가성비 좋은 한상을 제공한다.,33.4385267,126.9172566,음식점,064-782-5689,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/ccec5730-369a-4766-8719-5c0331e396b7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/285eb51e-2b2e-4307-90f7-70e45dddcb34.jpg,64.0,20,"식당,향토음식,음식",10
1766,CNTS_200000000012751,벨라지다,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,"['제주신화월드', '베이커리', '디저트', '빵', '빵지순례', '음식', '카페']",제주신화월드 인근에 위치한 베이커리 카페 벨라지다는 매일매일 직접 구운 빵과 어울리는 커피와 음료를 판매하고 있으며 브런치 메뉴 또한 인기이다.,33.2991069,126.3108907,음식점,064-792-1112,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/b86f4cac-bb71-4e10-a984-1a401a2d7800.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/1e89a7c6-eea4-46f2-a882-a5a888ddd9e0.jpg,64.0,28,"베이커리,디저트,카페,빵지순례,음식,빵",21
695,CNTS_200000000012749,돔베돈,제주특별자치도 제주시 관덕로15길 25,"['미슐랭', '흑돼지', '흑돼지맛집', '돔베고기맛집', '흑돼지거리', '음식', '식당']","흑돼지 거리에 위치한 구이 전문점으로 제주산 흑돼지 오겹살, 목살, 항정살, 가브리살의 다양한 부위를 한번에 맛 볼 수 있다. 특히 상호명인 돔베돈 처럼 돔베고기와 흑돼지를 한번에 즐길 수 있는 세트메뉴가 구성되어 있다.",33.5155635,126.526744,음식점,064-753-0008,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/e08cabdd-442e-4139-bc6d-7bdae2139053.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/0cceec53-51d4-4e8e-87a4-eb9b4518bcbf.jpg,62.0,32,"식당,음식,흑돼지",9
708,CNTS_200000000012748,칠돈가 본점,제주특별자치도 제주시 서천길 1,"['돼지고기', '흑돼지', '제주흑돼지', '김치찌개', '근고기', '음식', '식당']","용담2동에 위치한 제주산 흑돼지구이 전문점인 칠돈가 본점은 돼지고기와 김치찌개의 두가지 구성의 메뉴만 판매할만큼, 고기에 대한 자부심이 강한 돼지고기 맛집이다.",33.5024224,126.5107738,음식점,064-727-9092,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/170579b0-c40a-4ac0-a31e-6093ab86421a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/0c127fa6-26dc-4631-badb-dfb9ce860051.jpg,62.0,29,"식당,김치찌개,음식,흑돼지",14
3726,CNTS_200000000013125,성산해녀짬뽕,제주특별자치도 서귀포시 성산읍 일출로 286,"['성산', '해물짬뽕', '해물짜장', '음식', '식당', '탕수육', '볶음밥', '짜장면', '짬뽕']",성산일출봉 인근에 위치한 성산해녀짬뽕은 제주 해녀가 갓 잡아올린 신선한 해산물만 취금하여 만든 다양한 음식들이 마련되어 있다.,33.4630162,126.9352052,음식점,064-784-0021,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/2a6db254-5762-45d8-8340-61aebb52edfb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/11/ccad0eb0-b8c3-433b-bdcd-53a7238a27a4.jpg,62.0,33,"볶음밥,짬뽕,탕수육,음식,식당,짜장면",20
4100,CNTS_200000000012639,제주광해 애월,제주특별자치도 제주시 애월읍 애월해안로 867 2층,"['갈치조림', '고등어조림', '애월맛집', '음식', '식당']","애월해안도로에 위치한 제주광해 애월은 온 가족이 즐기기에 좋은 제주 대표 음식, 갈치조림과 고등어조림을 전문으로 판매하는 음식점이다.",33.4877248,126.3904885,음식점,064-713-4789,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/2a2a74e1-5148-481c-9207-bf9698954372.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/34de6b2c-8694-498c-9997-10b7b6a29e0f.jpg,60.0,21,"식당,음식,고등어조림,갈치조림",16
3586,CNTS_200000000012604,그때그집 함덕,제주특별자치도 제주시 조천읍 조함해안로 486,"['함덕해수욕장', '흑돼지', '서우봉', '음식', '식당']",함덕해수욕장 서편에 위치한 그때그집 함덕점은 제주산 돼지고기로 세트메뉴와 단품메뉴를 제공하며 점심특선으로 무한리필이 가능한 김치찌개를 주문할 수 있다.,33.5427051,126.66475,음식점,064-782-9244,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/49c0e199-b02f-488c-a20f-1268dd7cfef9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/9f1c906c-8a1d-4b46-9cdb-2f0b1775e3da.jpg,59.0,20,"식당,음식,흑돼지",9
1761,CNTS_200000000012752,서유기마라탕,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 F005동 1층,"['마라탕', '마라샹궈', '꿔바로우', '중식', '제주신화월드맛집', '음식', '식당']","제주신화월드 내 위치한 마라탕 맛집 서유기마라탕&훠궈는 현지인이 직접 운영하는 곳으로 제주에서 느끼는 마라탕 그 자체, 로컬의 맛을 느끼기에 만족스러운 곳이다. ",33.3017501,126.3206458,음식점,064-712-5688,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/b40d8cdf-24a1-4462-afde-bafd49694b93.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/ef7022bc-4c96-49be-9b76-9d33349f956f.jpg,58.0,31,"중식,음식,식당",8
589,CNTS_200000000012747,칠돈가 별관,제주특별자치도 제주시 남성로 43,"['흑돼지', '흑돼지맛집', '시내식당', '제주시내', '칠돈가', '음식', '식당']","용담1동에 위치한 칠돈가는 본점에서 그리 멀지않은 곳에 위치하고 있으며 흑돼지와 백돼지 생 근고기의 단일 메뉴와 김치찌개, 된장찌개의 식사메뉴로 구성되어 있다.",33.5041319,126.5128129,음식점,064-757-9092,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/7015c967-4f2b-4b54-a512-5c58ba14bb45.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/c38c4ef6-ae68-4336-92e2-f68c9fdbae70.jpg,56.0,29,"식당,음식,흑돼지",9
684,CNTS_200000000012714,춘심이네 본점,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,"['제주맛집', '갈치구이', '갈치조림', '춘심이네', '음식', '식당']",서귀포에 위치한 춘심이네 본점은 국내산 제주 갈치를 맛 볼 수 있는 갈치요리 전문점으로 이곳 본점과 제주시에 2호점으로 운영되고 있다.,33.2647393,126.3705871,음식점,064-794-4010,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/b82935bf-cdfd-4e12-b1e2-0487af235c83.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/5805cac9-48b1-43d9-b9a0-79d891fd0cb5.jpg,54.0,25,"식당,갈치구이,음식,갈치조림",15
626,CNTS_200000000012716,고씨네천지국수,제주특별자치도 서귀포시 중앙로79번길 4,"['멸치국수', '고기국수', '흑돼지만두', '제주국수맛집', '국수', '만두', '음식', '식당']","서귀포에 위치한 고씨네천지국수는 오직 제주도에만 존재하는 특별한 음식, 멸고국수를 판매하고 있으며 올레시장과 가까운 거리에 위치해 있다.",33.2517365,126.560833,음식점,064-764-0436,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/62dfcf3f-fc71-495a-9f37-6a1f23e536bc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/1c63d62a-78a7-4a03-89fd-de8fbe037e72.jpg,52.0,34,"식당,음식,고기국수",10
710,CNTS_200000000012598,함덕마당,제주특별자치도 제주시 조천읍 조함해안로 586,"['생선구이', '생선조림', '함덕해수욕장', '음식', '식당']","함덕 해수욕장 인근에 위치한 함덕마당은 생선구이, 생선조림 전문점으로 탁 트인 바다를 바라보며 생선구이, 통갈치조림, 고등어조림 등 푸짐하고 알찬 메뉴들을 선사한다.",33.5439886,126.6742805,음식점,064-783-2111,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/df0fa998-91f1-44d0-8f3a-86a3c04a7f93.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/5ee3a362-2746-4430-bed2-d26f1da938f1.jpg,52.0,22,"식당,음식,생선조림",10
1244,CNTS_200000000012637,협재칼국수,제주특별자치도 제주시 한림읍 협재로 3,"['제주맛집', '칼국수', '죽', '물회', '숙회', '협재해수욕장', '음식', '식당']",협재 해수욕장 인근에 위치한 협재칼국수에서는 매일 새벽 가장 신선한 식재료로 제주산 보말을 사용한 보말칼국수를 대표로 제주스런 한끼 밥상을 정성스레 제공하고 있다.,33.3968233,126.2445723,음식점,064-796-8107,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/44f551b4-1d81-4a81-8767-f2f70db69a4c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/03/550221dc-f12f-4f96-9375-f9971dc5fff9.jpg,52.0,29,"식당,음식,물회,칼국수",12
1281,CNTS_200000000012754,리치망고 신화월드점,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,"['망고쉐이크', '망고주스', '제주망고', '음식', '카페']",신화역사공원 내에 위치한 리치망고 신화월드점은 100% 망고를 사용하여 망고 그 자체의 맛을 담아내는 망고쉐이크전문점이다.,33.3017501,126.3206458,음식점,064-909-2220,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/312caadd-1011-4abf-bfa2-5d5bde901e0e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/a7d581b9-e9f2-4edf-92c9-10f8f215ea63.jpg,52.0,21,"음식,카페",5
609,CNTS_200000000012715,해조네,제주특별자치도 서귀포시 안덕면 대평감산로 12,"['보말죽', '보말칼국수', '아침식사', '음식', '식당']",중문관광단지 인근에 위치한 해조네는 제주산 보말과 성게만을 사용하여 만든 제주답고 제주스런 한끼 식사를 제공하고 있다.,33.2357856,126.3669704,음식점,064-738-7908,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/f29273fd-8146-4cd0-a157-40161eb8a8ca.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/fca18cc1-99dd-4461-b09a-a8a15c1117d1.jpg,50.0,20,"보말칼국수,음식,식당",11
736,CNTS_200000000012589,보말보말,제주특별자치도 제주시 애월읍 애월로 57,"['애월', '보말요리', '돌솥밥', '음식', '식당']","한담해변 인근의 보말요리 전문점. 보말돌솥밥정식, 보말칼국수, 보말죽, 보말미역국, 보말전 등의 다양하고 푸짐한 메뉴들이 있다.",33.4637325,126.3135701,음식점,064-799-5857,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/8f9091a3-b198-4644-9939-e2219df2b431.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/0893e411-f0e2-4336-af54-14d35a0161ed.jpg,50.0,17,"식당,음식",5
668,CNTS_200000000012713,칠돈가 중문점,제주특별자치도 서귀포시 중문관광로 8,"['흑돼지', '흑돼지맛집', '중문관광단지', '음식', '식당']",중문관광단지 입구에  위치한 칠돈가 중문점은 중문관광단지 입구에 위치하고 있으며 흑돼지와 백돼지 생 근고기의 단일 메뉴와 김치찌개 식사메뉴로 구성되어 있다.,33.3090575,126.4193474,음식점,064-738-1191,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/3d3f13da-0b57-475c-b3ec-80ec0940b867.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/d8104583-2018-482b-929e-86b96b0c0b42.jpg,48.0,22,"식당,음식,흑돼지",9
858,CNTS_200000000013095,선흘곶,제주특별자치도 제주시 조천읍 동백로 102,"['선흘', '숲', '쌈밥', '음식', '식당']",제주시 조천읍에 위치한 쌈밥정식 전문점인 선흘곶은 신선한 재료들을 사용하여 정갈하고 푸짐한 자연식 한상차림을 즐길 수 있는 곳이다.,33.5081874,126.718049,음식점,064-783-5753,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/a272c48d-bb4e-4c09-b0b2-c3f2aeb0fdd1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/52d09be0-ca6c-4c95-b66e-e5d713f5ed1d.jpg,44.0,13,"식당,음식",5
2039,CNTS_200000000012706,만월당,제주특별자치도 제주시 구좌읍 월정1길 56,"['이탈리안', '양식', '월정리해수욕장', '음식', '식당']",월정리 해수욕장 인근에 위치한 만월당은 제주산 해산물을 이용한 이탈리안 레스토랑으로 요즘 감성에 맞는 트렌디한 분위기로 맛과 멋 모두 채운 곳이다.,33.5561414,126.7930377,음식점,064-784-5911,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/0c2868e3-16a6-46d2-8f22-4444bd57f99a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/2b1a9f4c-6eac-435d-89a4-3d3fa2bee260.jpg,44.0,21,"양식,음식,식당",8
688,CNTS_200000000012532,춘심이네 2호점,제주특별자치도 제주시 1100로 3114,"['향토음식', '제주시', '한정식', '음식', '식당']","1100도로 초입에 위치한 제주 향토음식 정식 전문점. 정식이지만 전복돌솥밥, 전복뚝배기, 고사리 육개장 등 제주에서 꼭 먹어보아야 할 대표메뉴가 식사로 제공된다.",33.4644302,126.4853173,음식점,064-711-4020,https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/d103f5cc-cc97-43df-a024-fd1779fea25d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/29/8f048a61-a041-4b28-870b-c1482a71916a.jpg,42.0,18,"식당,향토음식,음식",10
696,CNTS_200000000013126,카페더라이트,제주특별자치도 서귀포시 성산읍 한도로 269,"['성산일출봉', '우도', '감귤차', '음식', '에이드']","서귀포시 성산리에 위치한 카페더라이트는 주변을 밝혀주는 빛이 되었으면 하는 공간, 평안함이 스며드는 곳이라는 의미가 담겨 있다.",33.4661446,126.9359092,음식점,064-784-0080,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/b8f01f94-72f2-4071-baf6-c90dc584041d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/11/e2b6279a-f6eb-435b-b27f-c49bd2290b07.jpg,42.0,19,"음식,에이드",6
1444,CNTS_200000000013092,바보라면,제주특별자치도 제주시 구좌읍 해맞이해안로 1016,"['한동리', '해맞이해안로', '해물라면', '음식', '식당', '라면']",제주시 한동리에 위치한 바보라면은 바다가 보이는 라면의 줄인말으로 아름다운 제주의 바다와 시원한 해안도로를 액자와 같은 통유리창으로 보며 식사를 할 수 있다.,33.5415715,126.8312827,음식점,064-784-1160,https://api.cdn.visitjeju.net/photomng/imgpath/202203/10/8b8ab054-58a9-49fa-a00c-91ecc405b265.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/10/793a2b18-5056-42ea-ad46-b00bebf320c2.jpg,42.0,24,"식당,음식,라면,해물라면",13
1327,CNTS_200000000013022,해녀세자매,제주특별자치도 제주시 한림읍 한림로3길 10-11,"['해녀', '비양도', '해물탕', '음식', '식당']",제주시 한림읍에 위치한 해물요리 전문점인 해녀세자매는 비양도에서 직접 채집한 싱싱한 재료들을 사용하여 만든 건강한 음식을 즐길 수 있다.   ,33.4139739,126.2606951,음식점,064-796-0055,https://api.cdn.visitjeju.net/photomng/imgpath/202203/07/4b5b0ca0-b162-45f8-908d-f717a92e0811.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/07/eed93642-c916-4d11-918c-6afc44396cfd.jpg,40.0,16,"식당,음식,해물탕",9
1682,CNTS_200000000012541,삼일해장국,제주특별자치도 제주시 애월읍 하귀9길 14,"['애월', '아침식사', '숙취해소', '해장', '음식', '식당']","애월에 위치한 삼일해장국은 매일 오전 6시에 문을 열어 아침식사가 가능한 식당으로, 따끈하고 얼큰한 해장국과 소내장탕을 판매하고 있다.",33.48311899999999,126.4148371,음식점,064-747-3136,https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/db880ae1-4c2b-486d-865d-799141fc926b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/29/4ea43531-812c-4144-ab6f-027c275337e2.jpg,40.0,21,"식당,음식",5
2059,CNTS_200000000012708,휴일로,제주특별자치도 서귀포시 안덕면 난드르로 49-65,"['안덕면카페', '커피', '음료', '디저트', '오션뷰', '음식', '카페']",안덕면에 위치한 휴일로는 제주 올레길 8코스 라인에 있는 곳으로 바로 앞 드넓은 산방산 바다를 배경으로 여유있는 시간을 보내기에 좋은 카페이다. ,33.2322977,126.3663755,음식점,064-739-4965,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/070c5f3c-d488-4748-bdf6-eb39b862816b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/04/3b16bdc3-37b4-41df-8d0f-cbcfe34e9820.jpg,40.0,25,"디저트,음료,카페,커피,음식",15
651,CNTS_200000000012594,제주와함께라면,제주특별자치도 제주시 애월읍 애월해안로 274,"['애월해안도로', '해물라면', '딱새우', '음식', '식당']","제주의 바다 내음이 가득한 재료와 매일 매일 엄섬된 신선한 재료만 사용하여 흑돼지라면, 해물라면, 전복볶음밥 등 다양한 메뉴를 내어준다.",33.4685411,126.3404047,음식점,064-712-5334,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/25f6cddf-c5e0-4ea3-85f5-3d48a89e9396.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/30/c8e622ed-12be-4b09-8b31-d280cf437929.jpg,38.0,21,"식당,음식,해물라면",10
